10
10
10
12
10
59	59	59	59	59	59	59	59	59	59	
4.98	4.57	3.82	2.73	2.72	1.84	1.55	1.43	1.04	0.76	
20	20	20	20	20	20	20	20	20	20	
2	2	2	2	2	2	2	2	2	2	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
11	11	11	11	11	11	11	11	11	11	
83	80	92	64	73	105	116	133	122	148	
129	81	74	124	50	142	105	116	75	102	
93	98	100	62	76	105	126	76	124	99	
148	100	82	129	85	144	98	108	54	122	
142	146	127	78	97	87	121	76	81	128	
139	103	90	125	73	55	89	74	132	97	
106	136	83	84	85	133	85	129	127	62	
112	138	67	111	149	96	54	60	125	128	
129	122	72	83	124	99	88	68	104	110	
101	50	133	111	146	125	52	107	66	90	
2
2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	2.49	
2.285	2.285	2.285	2.285	2.285	2.285	2.285	2.285	2.285	2.285	
1.91	1.91	1.91	1.91	1.91	1.91	1.91	1.91	1.91	1.91	
1.365	1.365	1.365	1.365	1.365	1.365	1.365	1.365	1.365	1.365	
1.36	1.36	1.36	1.36	1.36	1.36	1.36	1.36	1.36	1.36	
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	
0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	
0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	
0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	
0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	
1.245	1.245	1.245	1.245	1.245	1.245	1.245	1.245	1.245	1.245	
1.1425	1.1425	1.1425	1.1425	1.1425	1.1425	1.1425	1.1425	1.1425	1.1425	
0.955	0.955	0.955	0.955	0.955	0.955	0.955	0.955	0.955	0.955	
0.6825	0.6825	0.6825	0.6825	0.6825	0.6825	0.6825	0.6825	0.6825	0.6825	
0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	
0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	
0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	
0.3575	0.3575	0.3575	0.3575	0.3575	0.3575	0.3575	0.3575	0.3575	0.3575	
0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	
0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	
