10
10
10
12
10
53	53	53	53	53	53	53	53	53	53	
4.77	4.28	4.2	4.1	4.05	3.95	3.04	2.97	1.03	0.9	
20	20	20	20	20	20	20	20	20	20	
2	2	2	2	2	2	2	2	2	2	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
11	11	11	11	11	11	11	11	11	11	
56	98	114	59	110	126	77	122	146	100	
79	104	93	82	135	74	144	122	64	96	
122	51	53	51	52	129	58	103	123	132	
96	101	124	147	90	82	66	72	73	140	
51	102	85	115	108	79	85	134	62	55	
60	144	145	108	141	56	133	60	145	139	
54	132	67	60	52	98	92	65	133	61	
75	98	81	123	122	130	69	128	67	88	
116	86	106	146	104	68	64	116	139	106	
87	108	91	137	130	134	66	123	128	141	
1.5
2.385	2.385	2.385	2.385	2.385	2.385	2.385	2.385	2.385	2.385	
2.14	2.14	2.14	2.14	2.14	2.14	2.14	2.14	2.14	2.14	
2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	
2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	2.05	
2.025	2.025	2.025	2.025	2.025	2.025	2.025	2.025	2.025	2.025	
1.975	1.975	1.975	1.975	1.975	1.975	1.975	1.975	1.975	1.975	
1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	
1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	
0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	
0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	
1.1925	1.1925	1.1925	1.1925	1.1925	1.1925	1.1925	1.1925	1.1925	1.1925	
1.07	1.07	1.07	1.07	1.07	1.07	1.07	1.07	1.07	1.07	
1.05	1.05	1.05	1.05	1.05	1.05	1.05	1.05	1.05	1.05	
1.025	1.025	1.025	1.025	1.025	1.025	1.025	1.025	1.025	1.025	
1.0125	1.0125	1.0125	1.0125	1.0125	1.0125	1.0125	1.0125	1.0125	1.0125	
0.9875	0.9875	0.9875	0.9875	0.9875	0.9875	0.9875	0.9875	0.9875	0.9875	
0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	
0.7425	0.7425	0.7425	0.7425	0.7425	0.7425	0.7425	0.7425	0.7425	0.7425	
0.2575	0.2575	0.2575	0.2575	0.2575	0.2575	0.2575	0.2575	0.2575	0.2575	
0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	
