10
10
10
12
10
45	45	45	45	45	45	45	45	45	45	
2.41	2.4	2.12	1.98	1.89	1.71	1.4	1.36	1.34	1.31	
20	20	20	20	20	20	20	20	20	20	
2	2	2	2	2	2	2	2	2	2	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
11	11	11	11	11	11	11	11	11	11	
144	94	126	121	97	57	51	147	96	82	
72	73	50	113	72	51	95	72	138	103	
95	52	142	66	142	68	137	65	146	106	
103	101	112	73	89	126	85	124	139	95	
53	143	83	142	109	147	95	65	144	101	
75	134	67	109	119	87	147	77	143	149	
67	147	67	70	126	58	74	136	135	50	
74	88	95	121	114	59	53	134	79	59	
124	60	115	69	131	54	90	62	111	85	
74	76	80	125	138	134	149	81	102	134	
2
1.205	1.205	1.205	1.205	1.205	1.205	1.205	1.205	1.205	1.205	
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	
1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	
0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	
0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	0.945	
0.855	0.855	0.855	0.855	0.855	0.855	0.855	0.855	0.855	0.855	
0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	
0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	
0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	
0.655	0.655	0.655	0.655	0.655	0.655	0.655	0.655	0.655	0.655	
0.6025	0.6025	0.6025	0.6025	0.6025	0.6025	0.6025	0.6025	0.6025	0.6025	
0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	
0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	0.53	
0.495	0.495	0.495	0.495	0.495	0.495	0.495	0.495	0.495	0.495	
0.4725	0.4725	0.4725	0.4725	0.4725	0.4725	0.4725	0.4725	0.4725	0.4725	
0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	
0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	
0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	
0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	
0.3275	0.3275	0.3275	0.3275	0.3275	0.3275	0.3275	0.3275	0.3275	0.3275	
