10
10
10
12
10
77	77	77	77	77	77	77	77	77	77	
4.69	4.42	4.3	4.04	3.7	3.3	2.79	1.37	0.75	0.75	
20	20	20	20	20	20	20	20	20	20	
2	2	2	2	2	2	2	2	2	2	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
11	11	11	11	11	11	11	11	11	11	
60	84	55	129	66	110	139	147	86	119	
67	79	129	55	55	76	140	85	132	124	
75	52	79	68	112	136	125	141	74	98	
119	133	52	134	78	62	140	132	109	135	
127	93	142	120	83	118	137	99	134	69	
118	88	137	95	98	72	141	61	93	66	
69	51	71	94	60	66	79	79	96	62	
103	78	87	131	77	72	92	51	77	76	
126	96	80	116	60	133	124	81	89	51	
98	97	98	58	76	85	80	62	107	128	
2
2.345	2.345	2.345	2.345	2.345	2.345	2.345	2.345	2.345	2.345	
2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	
2.15	2.15	2.15	2.15	2.15	2.15	2.15	2.15	2.15	2.15	
2.02	2.02	2.02	2.02	2.02	2.02	2.02	2.02	2.02	2.02	
1.85	1.85	1.85	1.85	1.85	1.85	1.85	1.85	1.85	1.85	
1.65	1.65	1.65	1.65	1.65	1.65	1.65	1.65	1.65	1.65	
1.395	1.395	1.395	1.395	1.395	1.395	1.395	1.395	1.395	1.395	
0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	
0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	
0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	
1.1725	1.1725	1.1725	1.1725	1.1725	1.1725	1.1725	1.1725	1.1725	1.1725	
1.105	1.105	1.105	1.105	1.105	1.105	1.105	1.105	1.105	1.105	
1.075	1.075	1.075	1.075	1.075	1.075	1.075	1.075	1.075	1.075	
1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	1.01	
0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925	
0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	
0.6975	0.6975	0.6975	0.6975	0.6975	0.6975	0.6975	0.6975	0.6975	0.6975	
0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	
0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	
0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	
