10
10
10
12
10
35	35	35	35	35	35	35	35	35	35	
2.59	2.56	2.47	2.36	1.86	1.79	1.77	1.77	1.17	0.96	
20	20	20	20	20	20	20	20	20	20	
2	2	2	2	2	2	2	2	2	2	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
11	11	11	11	11	11	11	11	11	11	
82	59	75	145	78	61	50	112	147	147	
102	121	101	132	138	50	138	115	128	101	
136	137	69	138	126	84	69	87	93	104	
96	69	94	73	106	53	146	96	53	51	
86	77	116	73	144	100	106	91	118	114	
107	62	98	138	130	71	149	129	108	65	
68	123	116	145	115	123	127	57	112	117	
110	134	104	94	133	51	76	79	79	131	
135	82	76	130	118	125	105	143	96	136	
50	144	98	130	108	123	118	127	118	68	
1.5
1.295	1.295	1.295	1.295	1.295	1.295	1.295	1.295	1.295	1.295	
1.28	1.28	1.28	1.28	1.28	1.28	1.28	1.28	1.28	1.28	
1.235	1.235	1.235	1.235	1.235	1.235	1.235	1.235	1.235	1.235	
1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	
0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	0.93	
0.895	0.895	0.895	0.895	0.895	0.895	0.895	0.895	0.895	0.895	
0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	
0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	0.885	
0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	0.585	
0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	
0.6475	0.6475	0.6475	0.6475	0.6475	0.6475	0.6475	0.6475	0.6475	0.6475	
0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	
0.6175	0.6175	0.6175	0.6175	0.6175	0.6175	0.6175	0.6175	0.6175	0.6175	
0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59	0.59	
0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	0.465	
0.4475	0.4475	0.4475	0.4475	0.4475	0.4475	0.4475	0.4475	0.4475	0.4475	
0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	
0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	0.4425	
0.2925	0.2925	0.2925	0.2925	0.2925	0.2925	0.2925	0.2925	0.2925	0.2925	
0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	
